['265 ', 'Don Cochinillo Asado  ', 'Martes a Domingo ', 'Tuesday to Sunday ', '13:00 a 23:30 ', '13:30 to 23:30 ', ' ', ' ', '0 ', '1 ', '2015-02-27 11:37:57 ', '2015-02-27 11:37:57 '],
['266 ', 'Mesón Los Trillos  ', 'Martes a Domingo ', 'Tuesday to Sunday ', '10:00 a 16:00 ', '10:00 to 16:00 ', '19:30 a 00:00 ', '19:30 to 00:00 ', '0 ', '1 ', '2015-02-27 12:39:20 ', '2015-02-27 12:39:20 '],
['267 ', 'Slainte  ', 'Lunes a Viernes ', 'Monday to Friday ', '12:00 a 16:00 ', '12:00 to 16:00 ', '19:00 a 00:30 ', '19:30 to 00:30 ', '2 ', '1 ', '2015-02-27 13:23:26 ', '2015-02-27 13:23:26 '],
['268 ', 'Slainte  ', 'Sábado y Domingo ', 'Saturday and Sunday ', '19:00 a 01:00 ', '19:00 to 01:00 ', ' ', ' ', '1 ', '1 ', '2015-02-27 13:25:17 ', '2015-02-27 13:25:17 '],
['269 ', 'Papizza  ', 'Lunes a Jueves ', 'Monday to Thursday ', '12:00 a 00:00 ', '12:00 to 00:00 ', ' ', ' ', '3 ', '1 ', '2015-03-02 15:40:59 ', '2015-03-02 15:40:59 '],
['270 ', 'Papizza  ', 'Viernes a Domingo ', 'Friday to Sunday ', '10:00 a 02:30 ', '10:00 a 02:30 ', ' ', ' ', '0 ', '1 ', '2015-03-02 15:41:41 ', '2015-03-02 15:41:41 '],
['271 ', 'Sushimore  ', 'Lunes a Jueves ', 'Monday to Thursday ', '12:30 a 15:30 ', '12:30 to 15:30 ', '18:30 a 22:30 ', '18:30 a 22:30 ', '5 ', '1 ', '2015-03-02 16:31:23 ', '2015-03-02 16:31:23 '],
['272 ', 'Sushimore  ', 'Viernes y previos a festivos ', 'Fridays and Holidays ', '12:30 a 15:30 ', '12:30 to 15:30 ', '18:00 a 23:30 ', '18:30 a 23:30 ', '4 ', '1 ', '2015-03-02 16:32:43 ', '2015-03-02 16:32:43 '],
['273 ', 'Sushimore  ', 'Sábados ', 'Saturdays ', '12:30 a 16:00 ', '12:30 to 16:00 ', '18:00 a 23:30 ', '18:00 to 23:30 ', '3 ', '1 ', '2015-03-02 16:33:42 ', '2015-03-02 16:33:42 '],
['274 ', 'Sushimore  ', 'Domingos y Festivos ', 'Sundays and Holidays ', '12:30 a 16:00 ', '12:30 to 16:00 ', '18:30 a 22:45 ', '18:00 to 22:45 ', '2 ', '1 ', '2015-03-02 16:34:38 ', '2015-03-02 16:34:38 '],
['275 ', 'Cafetería Würzburg  ', 'De Lunes a Sábado  ', 'Monday to Saturday ', '08:30 a 00:00 ', '08:00 to 00:00 ', ' ', ' ', '2 ', '1 ', '2015-03-02 17:16:40 ', '2015-03-02 17:16:40 '],
['276 ', 'Cafetería Würzburg  ', 'Domingo ', 'Sunday ', '10:00 a 00:00 ', '10:00 to 00:00 ', ' ', ' ', '0 ', '1 ', '2015-03-02 17:17:05 ', '2015-03-02 17:17:05 '],
['277 ', 'Café-Bar Milú  ', 'Martes y Miércoles ', 'Tuesday and Wednesday ', '18:00 a 03:00 ', '18:00 to 03:00 ', ' ', ' ', '7 ', '1 ', '2015-03-04 16:32:58 ', '2015-03-04 16:32:58 '],
['278 ', 'Café-Bar Milú  ', 'Jueves ', 'Thursday ', '18:00 a 03:30 ', '18:00 to 03:30 ', ' ', ' ', '6 ', '1 ', '2015-03-04 16:33:40 ', '2015-03-04 16:33:40 '],
['279 ', 'Café-Bar Milú  ', 'Viernes y Sábado ', 'Friday and Saturday ', '18:00 a 04:30 ', '18:00 to 04:30 ', ' ', ' ', '3 ', '1 ', '2015-03-04 16:34:31 ', '2015-03-04 16:34:31 '],
['280 ', 'Café-Bar Milú  ', 'Domingo ', 'Sunday ', '18:00 a 00:00 ', '18:00 to 00:00 ', ' ', ' ', '0 ', '1 ', '2015-03-04 16:34:58 ', '2015-03-04 16:34:58 '],
['281 ', 'Café-Bar Milú  ', 'Lunes ', 'Monday ', 'Cerrado ', 'Closed ', ' ', ' ', '0 ', '1 ', '2015-03-04 16:36:08 ', '2015-03-04 16:36:08 '],
['282 ', 'Superbestia Salamanca  ', 'De Lunes a Viernes ', 'Monday to Friday ', '13:30 to 16:00 ', '13:30 to 16:00 ', '19:30 a 24:00 ', '19:30 to 00:00 ', '2 ', '1 ', '2015-03-06 11:14:20 ', '2015-03-06 11:14:20 '],
['283 ', 'Superbestia Salamanca  ', 'Sábado y Domingo ', 'Saturday and Sunday ', '13:00 a 24:00 ', '13:00 to 24:00 ', ' ', ' ', '0 ', '1 ', '2015-03-06 11:14:53 ', '2015-03-06 11:14:53 '],
['284 ', 'Restaurante Corrillo  ', 'De Lunes a Domingo ', 'Monday to Sunday ', '08:30 a 03:00 ', '08:00 to 03:00 ', ' ', ' ', '0 ', '1 ', '2015-03-09 17:35:41 ', '2015-03-09 17:35:41 '],
['285 ', 'Café - Bar Corrillo  ', 'De Lunes a Domingo ', 'Monday to Sunday ', '08:30 a 03:00 ', '08:30 to 03:00 ', ' ', ' ', '0 ', '1 ', '2015-03-09 17:36:38 ', '2015-03-09 17:36:38 '],
['286 ', 'Café - Bar Corrillo  ', 'De Lunes a Domingo ', 'Monday to Sunday ', '08:30 a 03:00 ', '08:00 to 03:00 ', ' ', ' ', '0 ', '1 ', '2015-03-09 18:00:50 ', '2015-03-09 18:00:50 '],
['287 ', 'Tía Tula Colegio de Español  ', 'Monday to Friday ', 'Monday to Friday ', '10:00 to 14:00 ', '10:30 to 14:00 ', '16:30 to 20:00 ', '16:30 to 20:00 ', '0 ', '1 ', '2015-03-09 18:49:03 ', '2015-03-09 18:49:03 '],
['288 ', 'La cocina de Toño  ', 'Bar ', 'Bar ', 'Martes a Domingo ', 'Tuesday to Sunday ', '11:00 a 16:30 ', '11:00 to 16:30 ', '5 ', '1 ', '2015-03-19 09:51:53 ', '2015-03-19 09:56:39 '],
['289 ', 'Le Sablon  ', 'Martes ', 'Tuesday ', 'Cerrado ', 'Closed ', ' ', ' ', '0 ', '1 ', '2015-03-19 10:10:03 ', '2015-03-19 10:10:03 '],
['290 ', 'PizzaTorta Salamanca  ', 'De Lunes a Viernes ', 'Monday to Friday ', '13:00 a 16:00 ', '13:00 to 16:00 ', '19:30 a 00:00 ', '19:30 to 00:00 ', '0 ', '1 ', '2015-03-26 09:40:25 ', '2015-03-26 09:40:25 '],
['291 ', 'PizzaTorta Salamanca  ', 'Sábado y Domingo ', 'Saturday and Sunday ', '12:30 a 16:00 ', '12:30 to 16:00 ', '19:30 a 00:00 ', '19:30 to 00:00 ', '0 ', '1 ', '2015-03-26 09:40:48 ', '2015-03-26 09:40:48 '],
['292 ', 'DOZE Restaurante - Premium Bar  ', 'Domingo a Miércoles ', ' ', '11:00 a 02:00 ', ' ', ' ', ' ', '6 ', '1 ', '2015-03-26 10:18:12 ', '2015-03-26 10:35:21 '],
['293 ', 'DOZE Restaurante - Premium Bar  ', 'Jueves ', ' ', '11:00 a 03:30 ', ' ', ' ', ' ', '2 ', '1 ', '2015-03-26 10:18:43 ', '2015-03-26 10:35:34 '],
['294 ', 'DOZE Restaurante - Premium Bar  ', 'Viernes y Sábado ', ' ', '11:00 a 04:30 ', ' ', ' ', ' ', '1 ', '1 ', '2015-03-26 10:19:12 ', '2015-03-26 10:35:48 '],
['295 ', 'Facultad de Geografía e Historia - USAL  ', 'De Lunes a Viernes ', 'Monday to Friday ', '08:00 a 22:00 ', '08:00 to 22:00 ', ' ', ' ', '0 ', '1 ', '2015-04-06 16:34:23 ', '2015-04-06 16:34:23 '],
['296 ', 'Facultad de Filología - USAL  ', 'De Lunes a Viernes ', 'Monday to Friday ', '08:00 a 22:00 ', ' ', ' ', ' ', '0 ', '1 ', '2015-04-06 16:46:40 ', '2015-04-06 16:46:40 '],
['297 ', 'Facultad de Psicología - USAL  ', 'De Lunes a Viernes ', 'Monday to Friday ', '07:45 a 21:00 ', '07:45 to 21:00 ', ' ', ' ', '0 ', '1 ', '2015-04-06 17:00:22 ', '2015-04-06 17:00:22 '],
['298 ', 'Facultad de Traducción y Documentación - USAL  ', 'De Lunes a Viernes ', 'Monday to Friday ', '08:00 a 22:00 ', '08:00 to 22:00 ', ' ', ' ', '0 ', '1 ', '2015-04-06 17:08:36 ', '2015-04-06 17:08:36 '],
['299 ', 'Facultad de Ciencias Sociales - USAL  ', 'De Lunes a Viernes ', 'Monday to Friday ', '08:00 a 22:00 ', '08:00 to 22:00 ', ' ', ' ', '0 ', '1 ', '2015-04-06 17:13:43 ', '2015-04-06 17:13:43 '],
['300 ', 'Facultad de Ciencias Químicas - USAL  ', 'De Lunes a Viernes ', 'Monday to Friday ', '08:00 a 22:00 ', ' ', ' ', ' ', '0 ', '1 ', '2015-04-06 17:36:40 ', '2015-04-06 17:36:40 '],
['301 ', 'Mesón Don Mario  ', 'Martes a Domingo ', 'Tuesday to Sunday ', '10:30 a 00:00 ', ' ', ' ', ' ', '0 ', '1 ', '2015-04-07 09:39:12 ', '2015-04-07 09:39:12 '],
['302 ', 'Spa Mare Nostrum  ', 'De Lunes a Sábado  ', 'Monday to Saturday ', '10:00 a 14:00 ', '10:00 a 14:00 ', '16:30 a 21:30 ', '16:30 to 21:30 ', '2 ', '1 ', '2015-04-27 07:35:59 ', '2015-04-29 07:51:48 '],
['303 ', 'Hotel NH Palacio de Castellanos  ', 'Recepción ', 'Hall ', '24 horas ', '24 hours ', ' ', ' ', '0 ', '1 ', '2015-04-27 08:00:26 ', '2015-04-27 08:00:26 '],
['304 ', 'DOZE  ', 'Domingo a Miércoles ', 'Sunday to Wednesday ', '11:00 a 02:00 ', '11:00 to 02:00 ', ' ', ' ', '4 ', '1 ', '2015-04-27 08:23:08 ', '2015-04-27 08:23:08 '],
['305 ', 'DOZE  ', 'Jueves ', 'Thursday ', '11:00 a 03:30 ', ' ', ' ', ' ', '3 ', '1 ', '2015-04-27 08:23:43 ', '2015-04-27 08:23:43 '],
['306 ', 'DOZE  ', 'Viernes y Sábado ', 'Friday and Saturday ', '11:00 a 04:30 ', ' ', ' ', ' ', '0 ', '1 ', '2015-04-27 08:24:08 ', '2015-04-27 08:24:08 '],
['307 ', 'Spa Mare Nostrum  ', 'Domingo ', 'Sunday ', '10:00 a 15:00 ', '10:00 a 15:00 ', ' ', ' ', '0 ', '1 ', '2015-04-29 06:02:39 ', '2015-04-29 06:02:39 '],
['308 ', 'Basílica de Santa Teresa  ', 'Lunes  ', 'Monday ', 'Cerrado ', 'Closed ', ' ', ' ', '7 ', '1 ', '2015-05-18 08:38:31 ', '2015-05-18 08:38:31 '],
['309 ', 'Basílica de Santa Teresa  ', 'Martes a Viernes ', 'Tuesday to Friday ', '10:00 a 14:00 ', '10:00 to 14:00 ', '16:00 a 19:00 ', '16:00 to 19:00 ', '6 ', '1 ', '2015-05-18 08:39:44 ', '2015-05-18 08:39:44 '],
['310 ', 'Basílica de Santa Teresa  ', 'Sábado y Domingo ', 'Saturday and Sunday ', 'Horario continuado ', 'schedule continued ', '10:00 a 20:00 ', '10:00 to 20:00 ', '4 ', '1 ', '2015-05-18 08:40:50 ', '2015-05-18 08:40:50 '],
['311 ', 'Iglesia-Museo S. Juan Apóstol  ', 'Lunes  ', 'Monday ', 'Cerrado ', 'Closed ', ' ', ' ', '7 ', '1 ', '2015-05-18 08:45:26 ', '2015-05-18 08:45:26 '],
['312 ', 'Iglesia-Museo S. Juan Apóstol  ', 'Martes a Viernes ', 'Tuesday to Friday ', '10:00 a 14:00 ', '10:00 to 14:00 ', '16:00 a 19:00 ', '16:00 to 19:00 ', '5 ', '1 ', '2015-05-18 08:46:13 ', '2015-05-18 08:46:13 '],
['313 ', 'Iglesia-Museo S. Juan Apóstol  ', 'Sábado y Domingo ', 'Saturday and Sunday ', 'Horario continuado ', ' ', '10:00 a 20:00 ', '10:00 to 20:00 ', '2 ', '1 ', '2015-05-18 08:47:52 ', '2015-05-18 08:47:52 '],
['314 ', 'Museo Carmelitano CARMUS  ', 'Lunes  ', 'Monday ', '11:00 a 13:30 ', '11:00 to 13:30 ', '16:00 a 19:00 ', '16:00 to 19:00 ', '5 ', '1 ', '2015-05-18 08:54:42 ', '2015-05-18 08:54:42 '],
['315 ', 'Museo Carmelitano CARMUS  ', 'Martes a Viernes ', 'Tuesday to Friday ', '10:30 a 13:30 ', '10:30 to 13:30 ', '16:00 a 19:00 ', '16:00 to 19:00 ', '3 ', '1 ', '2015-05-18 08:56:03 ', '2015-05-18 08:56:03 '],
['316 ', 'Museo Carmelitano CARMUS  ', 'Sábado y Domingo ', 'Saturday and Sunday ', '10:30 a 13:30 ', '10:30 to 13:30 ', '15:30 a 19:30 ', '15:30 to 19:30 ', '2 ', '1 ', '2015-05-18 08:56:54 ', '2015-05-18 08:56:54 '],
['317 ', 'Museo Carmelitano CARMUS  ', 'Lunes  ', 'Monday ', '11:00 a 13:30 ', '11:00 to 13:30 ', '16:00 a 19:00 ', '16:00 to 19:00 ', '5 ', '1 ', '2015-05-18 08:57:51 ', '2015-05-18 08:57:51 '],
['318 ', 'Museo Carmelitano CARMUS  ', 'Martes a Viernes ', 'Tuesday to Friday ', '10:30 a 13:30 ', '10:30 to 13:30 ', '16:00 a 19:00 ', '16:00 to 19:00 ', '4 ', '1 ', '2015-05-18 08:58:29 ', '2015-05-18 08:58:29 '],
['319 ', 'Museo Carmelitano CARMUS  ', 'Sábado y Domingo ', 'Saturday and Sunday ', '10:30 a 13:30 ', '10:30 to 13:30 ', '15:30 a 19:30 ', '15:30 to 19:30 ', '3 ', '1 ', '2015-05-18 08:59:10 ', '2015-05-18 08:59:10 '],
['320 ', 'Restaurante De la Santa  ', 'Abierto todos los días ', 'Open all days ', '08:30 a 02:00 ', '08:00 to 02:00 ', ' ', ' ', '0 ', '1 ', '2015-05-18 10:18:59 ', '2015-05-18 10:19:34 '],
['321 ', 'Iglesia de Santiago  ', 'Lunes ', 'Monday ', 'Cerrado ', 'Closed ', ' ', ' ', '5 ', '1 ', '2015-05-18 10:27:57 ', '2015-05-18 10:27:57 '],
['322 ', 'Iglesia de Santiago  ', 'Martes a Viernes ', 'Tuesday to Friday ', '10:00 a 14:00 ', '10:00 to 14:00 ', '16:00 a 20:00 ', '16:00 to 20:00 ', '4 ', '1 ', '2015-05-18 10:28:38 ', '2015-05-18 10:29:01 '],
['323 ', 'Iglesia de Santiago  ', 'Sábado y Domingo ', 'Saturday and Sunday ', '10:00 a 20:00 ', '10:00 to 20:00 ', ' ', ' ', '2 ', '1 ', '2015-05-18 10:29:41 ', '2015-05-18 10:29:41 '],
['324 ', 'Estudio de Ingeniería Calabrés Tomé  ', 'Lunes a Viernes ', 'Monday to Friday ', '09:00 a 14:00 ', '09:00 to 14:00 ', '17:00 a 21:00 ', '17:00 to 21:00 ', '0 ', '1 ', '2015-05-27 09:28:52 ', '2015-05-27 09:28:52 '],
['325 ', 'Joyería Terrones  ', 'Lunes a Viernes ', 'Monday to Friday ', '10:00 a 14:00 ', '10:00 to 14:00 ', '17:00 a 20:30 ', '17:00 to 20:30 ', '0 ', '1 ', '2015-06-02 09:28:56 ', '2015-06-02 09:28:56 '],
['326 ', 'DOMINGO 7 DE JUNIO, 20:00 h (MULTIUSOS SÁNCHEZ PARAISO)  ', 'Domingo ', 'Sunday ', '20:00 hrs. ', '20:00 hrs. ', ' ', ' ', '0 ', '1 ', '2015-06-05 08:16:16 ', '2015-06-05 08:16:16 '],
['327 ', 'Music Factory  ', 'Lunes a Miércoles ', 'Lunes a Miércoles ', '22:00 a 04:30 ', '22:00 to 04:30 ', ' ', ' ', '4 ', '1 ', '2015-06-11 07:55:06 ', '2015-06-11 07:55:06 '],
['328 ', 'Music Factory  ', 'Jueves ', 'Jueves ', '21:00 a 05:30 ', ' ', ' ', ' ', '3 ', '1 ', '2015-06-11 07:55:52 ', '2015-06-11 07:55:52 '],
['329 ', 'Music Factory  ', 'Viernes y Sábado ', 'Friday and Saturday ', '20:00 a 06:30 ', '20:00 to 06:30 ', ' ', ' ', '2 ', '1 ', '2015-06-11 07:56:35 ', '2015-06-11 07:56:35 '],
['330 ', 'Music Factory  ', 'Domingo ', 'Sunday ', '22:00 a 04:30 ', '22:00 to 04:30 ', ' ', ' ', '0 ', '1 ', '2015-06-11 07:57:19 ', '2015-06-11 07:57:19 '],
['331 ', 'Alegría Coaching  ', 'Necesario hacer reserva ', ' ', 'Escríbenos vía e-mail ', ' ', 'o llámanos! ', ' ', '0 ', '1 ', '2015-06-11 08:13:14 ', '2015-06-11 08:13:14 '],
['332 ', 'Joyería Terrones  ', 'Sábado ', 'Saturday ', '10:00 a 14:00 ', '10:00 to 14:00 ', ' ', ' ', '0 ', '1 ', '2015-06-11 08:27:36 ', '2015-06-11 08:27:36 '],
['333 ', 'GesProSal  ', 'De Lunes a Viernes ', 'Monday to Friday ', '09:00 a 17:00 ', '09:00 to 17:00 ', ' ', ' ', '0 ', '1 ', '2015-06-15 10:11:54 ', '2015-06-15 10:11:54 '],
['334 ', 'Fitness Place Vialia  ', 'De Lunes a Viernes ', 'Monday to Friday ', '07:00 a 24:00 ', '07:00 to 24:00 ', ' ', ' ', '3 ', '1 ', '2015-06-24 10:22:51 ', '2015-06-24 10:22:51 '],
['335 ', 'Fitness Place Vialia  ', 'Sábado ', 'Saturday ', '10:00 a 20:00 ', '10:00 to 20:00 ', ' ', ' ', '2 ', '1 ', '2015-06-24 10:23:22 ', '2015-06-24 10:23:22 '],
['336 ', 'Fitness Place Vialia  ', 'Domingo y festivos ', 'Sunday and holidays ', '10:00 a 15:00 ', '10:00 to 15:00 ', ' ', ' ', '0 ', '1 ', '2015-06-24 10:23:50 ', '2015-06-24 10:26:18 '],
['337 ', 'Fitness Place La Fontana  ', 'De Lunes a Viernes ', 'Monday to Friday ', '06:00 a 24:00 ', '06:00 to 24:00 ', ' ', ' ', '3 ', '1 ', '2015-06-24 10:24:23 ', '2015-06-24 10:24:23 '],
['338 ', 'Fitness Place La Fontana  ', 'Sábado ', 'Saturday ', '09:00 a 22:00 ', '09:00 to 22:00 ', ' ', ' ', '2 ', '1 ', '2015-06-24 10:25:00 ', '2015-06-24 10:25:00 '],
['339 ', 'Fitness Place La Fontana  ', 'Domingo y festivos ', 'Sunday and holidays ', '10:00 a 15:00 ', '10:00 to 15:00 ', ' ', ' ', '1 ', '1 ', '2015-06-24 10:25:51 ', '2015-06-24 10:39:47 '],
['340 ', 'Cursos SOCORRISMO ACUATICO+DEA y MONITOR DE ACTIVIDADES ACUATICAS  ', 'Horarios de Práctica ', ' ', 'Sábado ', ' ', '17:00 a 19:00 ', ' ', '2 ', '1 ', '2015-06-24 13:55:04 ', '2015-06-24 13:55:04 '],
['341 ', 'Cursos SOCORRISMO ACUATICO+DEA y MONITOR DE ACTIVIDADES ACUATICAS  ', 'Domingo ', ' ', '10:00 a 12:00 ', ' ', '17:00 a 19:00 ', ' ', '1 ', '1 ', '2015-06-24 13:58:15 ', '2015-06-24 13:58:15 '],
['342 ', 'Abacanto  ', 'De Lunes a Domingo ', 'Monday to Sunday ', '08:30 a 02:30 ', '08:00 to 02:30 ', ' ', ' ', '0 ', '1 ', '2015-07-13 10:19:26 ', '2015-07-13 10:19:26 '],
['343 ', 'Las Tapas de Gonzalo  ', 'De Lunes a Domingo ', '09:00 a 02:30 ', ' ', ' ', ' ', ' ', '0 ', '1 ', '2015-07-24 11:56:01 ', '2015-07-24 11:56:01 '],
['344 ', 'Juventud Taurina de Salamanca  ', 'De Lunes a Viernes ', ' ', '16:00 a 21:00 ', ' ', ' ', ' ', '0 ', '1 ', '2015-07-29 09:37:19 ', '2015-07-29 09:37:19 '],
['345 ', 'Startup OLÉ!  ', 'Our Activities ', 'Our Activities ', '9 - 11th September ', '9 - 11th September ', '09:00 to 17:30 ', '09:00 to 17:30 ', '0 ', '1 ', '2015-07-30 08:07:02 ', '2015-07-30 08:07:02 '],
['346 ', 'Matchmaking Event  ', 'Wednesday 9th September ', 'Wednesday 9th September ', 'SALA DE ENSAYO ', 'SALA DE ENSAYO ', '11:30 to 13:30 ', '11:30 to 13:30 ', '0 ', '1 ', '2015-07-30 09:18:28 ', '2015-07-30 09:18:28 '],
['347 ', 'Super 8 Salamanca  ', 'Lunes a Domingo ', 'Monday to Sunday ', '20:00 a 04:00 ', '20:00 a 04:00 ', ' ', ' ', '0 ', '1 ', '2016-03-31 11:51:14 ', '2016-03-31 11:51:14 '],
['348 ', 'Helmantics Sports Tavern  ', 'Lunes a Jueves ', 'Monday to Thursday ', '17:00 a 01:00  ', '17:00 a 01:00 ', ' ', ' ', '3 ', '1 ', '2016-05-17 11:15:53 ', '2016-05-17 11:15:53 '],
['349 ', 'Helmantics Sports Tavern  ', 'Viernes y Sábado ', 'Friday to Saturday ', '16:00 a 02:00 ', '16:00 to 02:00 ', ' ', ' ', '2 ', '1 ', '2016-05-17 11:16:38 ', '2016-05-17 11:16:38 '],
['350 ', 'Helmantics Sports Tavern  ', 'Domingo ', 'Sunday ', '13:00 a 01:00 ', '13:00 to 01:00 ', ' ', ' ', '1 ', '1 ', '2016-05-17 11:17:09 ', '2016-05-17 11:17:09 '],
['351 ', 'Consultoría Económica  ', 'Lunes a Viernes ', 'Monday to Friday ', '09:00 a 14:00 ', '09:00 a 14:00 ', '17:00 a 20:00 ', '17:00 a 20:00 ', '0 ', '1 ', '2016-09-13 09:39:17 ', '2016-09-13 10:05:53 '],
['352 ', 'Ayuda a Domicilio a+d  ', 'Lunes a Viernes ', 'Monday to Friday ', '9:30 a 14:00 y16:00 a 20:30  ', '9:30 a 14 &16:00 a 20:30  ', ' ', ' ', '3 ', '1 ', '2017-10-19 20:21:39 ', '2017-10-19 20:21:39 '],
['353 ', 'Ayuda a Domicilio a+d  ', 'Sábado ', 'Saturday ', '9:30 a 14:00 ', '9:30 to 14:00 ', ' ', ' ', '0 ', '1 ', '2017-10-19 20:22:09 ', '2017-10-19 20:22:09 '],
